order_id,order_date,category,subcategory,region,unit_price,quantity,discount,revenue,profit,customer_age,gender,customer_id
8325,20-01-2024,Sports,Team Sports,North,598.44,2,0.03,1160.97,181.78,37,Male,1037
8326,19-09-2024,Electronics,Audio,South,52.17,2,0.08,95.99,44.92,29,Female,1102
8327,20-08-2023,Home & Kitchen,Appliances,East,87.46,3,0.17,217.78,62.54,38,Female,2008
8328,17-10-2023,Sports,Outdoor,Central,167.34,3,0.01,497,98.86,18,Male,1600
8329,30-04-2023,Beauty,Haircare,Central,28.06,2,0.04,53.88,24.84,38,Female,1824
8330,11-04-2024,Beauty,Fragrance,North,57.29,4,0.11,203.95,50.76,44,Male,1248
8331,24-01-2023,Electronics,Laptops,Central,111.6,3,0.07,311.36,138.9,42,Male,2128
8332,01-07-2023,Electronics,Accessories,West,8.4,2,0.05,15.96,7.61,39,Male,2046
8333,04-06-2024,Sports,Fitness,North,376.5,1,0.14,323.79,137.84,45,Female,2974
8334,15-01-2023,Clothing,Kids,East,734.65,1,0.05,697.92,219.77,27,Female,2682
8335,23-12-2024,Electronics,Audio,Central,497.55,4,0.09,1811.08,489.95,35,Female,2348
8336,23-10-2023,Clothing,Kids,West,509.18,1,0.08,468.45,119.77,41,Female,1236
8337,19-10-2023,Electronics,Mobiles,South,109.12,3,0.17,271.71,94.64,26,Female,1482
8338,27-01-2024,Sports,Fitness,West,396.57,4,0.13,1380.06,340.1,45,Female,2454
8339,11-04-2024,Sports,Outdoor,North,323.07,1,0.05,306.92,130.16,33,Female,1131
8340,02-12-2023,Electronics,Laptops,North,358.06,4,0.14,1231.73,610.69,36,Female,1090
8341,07-10-2024,Electronics,Mobiles,North,32.94,4,0.08,121.22,32.58,33,Female,2583
8342,03-12-2024,Sports,Team Sports,South,502.34,3,0.09,1371.39,436.11,39,Male,1116
8343,27-05-2023,Clothing,Kids,North,701.48,3,0.03,2041.31,698.99,46,Female,1785
8344,30-05-2024,Clothing,Women,North,500.35,1,0.05,475.33,228.89,37,Female,2555
8345,08-08-2023,Beauty,Skincare,North,332.34,2,0.11,591.57,142.06,53,Male,2696
8346,27-12-2024,Beauty,Haircare,East,355.63,2,0.11,633.02,265.36,39,Female,2232
8347,04-07-2023,Sports,Outdoor,West,421.84,3,0.19,1025.07,156.46,18,Female,2264
8348,04-08-2023,Beauty,Fragrance,Central,482.55,2,0.06,907.19,347.03,19,Female,1014
8349,05-06-2024,Electronics,Audio,North,544.29,2,0.15,925.29,440.62,53,Female,2650
8350,30-07-2024,Sports,Outdoor,Central,493.49,3,0.01,1465.67,644.39,33,Male,1920
8351,04-04-2023,Clothing,Kids,South,672.36,1,0.1,605.12,248.78,22,Female,2318
8352,10-02-2024,Clothing,Women,North,635.6,3,0.01,1887.73,749.96,29,Male,1018
8353,10-09-2023,Sports,Team Sports,South,652.4,2,0.04,1252.61,585.72,22,Female,2994
8354,22-03-2024,Electronics,Laptops,North,664.64,1,0.05,631.41,123.14,27,Male,1749
8355,11-02-2024,Sports,Outdoor,North,113.45,3,0.09,309.72,82.16,42,Female,1991
8356,20-12-2024,Electronics,Mobiles,South,205.57,2,0.05,390.58,167.84,39,Male,2693
8357,12-11-2024,Clothing,Men,West,550.51,2,0.05,1045.97,159.65,50,Male,1883
8358,22-04-2024,Clothing,Kids,South,270.33,2,0.11,481.19,123.4,18,Female,2336
8359,10-05-2024,Electronics,Accessories,East,734.37,3,0.02,2159.05,650.34,24,Female,1283
8360,18-10-2024,Electronics,Mobiles,East,158.05,3,0.04,455.18,95.37,26,Male,1179
8361,14-05-2023,Clothing,Women,East,441.81,2,0.05,839.44,225.62,36,Female,2388
8362,13-06-2024,Beauty,Skincare,Central,226.41,3,0.11,604.51,151.84,34,Male,2102
8363,17-07-2024,Sports,Team Sports,West,653.46,1,0.1,588.11,279.7,29,Female,1406
8364,03-04-2023,Sports,Outdoor,West,560.31,2,0.09,1019.76,183.79,29,Male,2355
8365,05-10-2024,Home & Kitchen,Decor,Central,112.92,1,0.15,95.98,39.79,27,Female,2143
8366,25-05-2024,Electronics,Laptops,Central,526.37,3,0.01,1563.32,304.51,38,Other,1573
8367,11-09-2023,Beauty,Fragrance,West,30.54,2,0.14,52.53,19.05,24,Female,2983
8368,20-12-2023,Home & Kitchen,Furniture,East,619.52,1,0.11,551.37,230.13,50,Female,2891
8369,24-12-2023,Electronics,Audio,North,27.23,3,0.06,76.79,22.55,18,Male,1331
8370,01-11-2024,Electronics,Mobiles,West,354.17,3,0.08,977.51,487.96,40,Female,2317
8371,08-12-2024,Sports,Fitness,North,492.68,5,0,2463.4,1124,47,Male,2309
8372,11-08-2024,Electronics,Mobiles,West,766.48,4,0,3065.92,1050.3,23,Female,1978
8373,21-04-2024,Sports,Outdoor,North,520.15,2,0.07,967.48,260.04,33,Male,1420
8374,18-03-2023,Clothing,Men,West,499.26,1,0.03,484.28,207.52,33,Male,2871
8375,29-10-2024,Home & Kitchen,Decor,West,66.44,2,0.1,119.59,39.79,59,Female,2194
8376,08-04-2023,Beauty,Fragrance,Central,204.45,2,0.13,355.74,75.13,27,Male,1969
8377,02-05-2023,Home & Kitchen,Appliances,East,411.5,2,0.14,707.78,297.51,27,Male,1774
8378,20-02-2023,Electronics,Audio,Central,351.97,2,0.05,668.74,132.08,31,Female,2377
8379,22-11-2024,Home & Kitchen,Appliances,Central,557.24,3,0.05,1588.13,571.67,18,Female,2110
8380,27-12-2023,Electronics,Laptops,West,629.71,3,0.04,1813.56,809.57,23,Male,2623
8381,22-06-2023,Electronics,Accessories,Central,211.04,4,0.04,810.39,269.06,32,Male,2870
8382,28-02-2023,Clothing,Kids,East,128.3,3,0.06,361.81,167.5,24,Female,2628
8383,28-10-2023,Home & Kitchen,Decor,East,611.75,2,0.01,1211.27,516.54,46,Male,2840
8384,12-06-2024,Clothing,Men,South,12.99,3,0.07,36.24,8.31,27,Male,1696
8385,27-12-2024,Clothing,Men,North,251.96,3,0.07,702.97,345.92,52,Male,1914
8386,08-02-2024,Beauty,Skincare,South,304.45,2,0.08,560.19,94.25,20,Female,1179
8387,19-03-2024,Beauty,Skincare,North,632.6,3,0.05,1802.91,282.03,43,Female,2461
8388,02-09-2024,Sports,Fitness,North,149.43,1,0.05,141.96,21.52,49,Female,2567
8389,20-10-2024,Clothing,Men,West,73.12,1,0.05,69.46,34.52,32,Male,1322
8390,24-07-2023,Sports,Outdoor,Central,247.54,2,0.13,430.72,113.17,42,Male,1191
8391,25-12-2024,Home & Kitchen,Appliances,West,713.83,3,0.07,1991.59,917.31,41,Female,2822
8392,14-01-2024,Sports,Outdoor,East,458.46,1,0.03,444.71,84.92,33,Male,2900
8393,10-11-2024,Beauty,Fragrance,West,612.28,3,0.05,1745,784.27,43,Female,2437
8394,27-03-2023,Beauty,Skincare,Central,62.15,1,0.04,59.66,12.49,46,Female,2538
8395,13-03-2023,Home & Kitchen,Decor,North,292.74,1,0.08,269.32,119.55,47,Female,2956
8396,07-10-2024,Clothing,Kids,North,351.91,2,0.09,640.48,298.53,42,Male,2898
8397,05-05-2024,Clothing,Kids,East,449.12,2,0.15,763.5,342.81,32,Female,1988
8398,08-05-2023,Beauty,Skincare,North,605.57,3,0.11,1616.87,294.41,28,Male,1634
8399,15-10-2024,Sports,Outdoor,Central,552.13,6,0.07,3080.89,701.99,22,Male,2242
8400,16-03-2023,Sports,Outdoor,North,625.69,4,0.15,2127.35,561.82,48,Male,1260
8401,13-05-2024,Beauty,Haircare,Central,270.99,1,0.08,249.31,71.41,40,Female,1570
8402,30-05-2023,Electronics,Accessories,East,187.07,1,0.15,159.01,34.01,26,Male,2665
8403,21-02-2023,Sports,Outdoor,Central,610.9,1,0.04,586.46,138.68,45,Female,2544
8404,11-08-2024,Electronics,Audio,Central,560.76,3,0.13,1463.58,557.77,21,Female,1579
8405,10-09-2024,Clothing,Women,North,582.84,1,0.02,571.18,200.16,36,Male,1535
8406,19-03-2023,Beauty,Haircare,West,542.74,3,0.08,1497.96,710.92,31,Female,2747
8407,09-03-2023,Sports,Outdoor,North,52.25,3,0.13,136.37,24.27,21,Male,2051
8408,24-03-2024,Beauty,Fragrance,West,385.18,3,0.04,1109.32,278.09,39,Female,1921
8409,21-01-2023,Clothing,Women,East,128.81,2,0.14,221.55,62.8,37,Female,1416
8410,28-06-2024,Beauty,Skincare,Central,456.21,2,0.05,866.8,134,35,Male,1361
8411,30-10-2024,Clothing,Kids,East,292.55,2,0.05,555.84,275.92,50,Male,1516
8412,02-07-2024,Sports,Fitness,North,541.59,2,0.01,1072.35,532.71,26,Female,2370
8413,18-06-2023,Sports,Outdoor,West,437.16,1,0.06,410.93,106.81,43,Male,1360
8414,19-05-2023,Clothing,Kids,East,414.1,1,0.04,397.54,117.65,36,Female,1336
8415,11-05-2024,Beauty,Fragrance,South,336.35,2,0.13,585.25,96.7,35,Male,2372
8416,14-02-2023,Beauty,Fragrance,South,37.44,2,0.03,72.63,34.34,34,Male,1049
8417,28-01-2024,Sports,Fitness,South,460.43,4,0,1841.72,754.26,36,Male,2658
8418,24-11-2023,Home & Kitchen,Furniture,West,667.45,2,0.07,1241.46,309.42,18,Female,1726
8419,27-06-2024,Electronics,Mobiles,North,121.15,1,0.01,119.94,55.68,29,Male,1811
8420,28-05-2023,Home & Kitchen,Furniture,South,527.85,3,0.08,1456.87,570.32,26,Female,2103
8421,10-07-2024,Home & Kitchen,Appliances,North,737.45,3,0.05,2101.73,399.23,34,Female,2558
8422,25-05-2024,Electronics,Audio,South,670.01,2,0.04,1286.42,486.26,28,Other,2778
8423,24-06-2023,Sports,Fitness,East,576.46,2,0.15,979.98,388.61,38,Female,2552
8424,18-09-2023,Sports,Team Sports,North,315.95,1,0.04,303.31,86.03,26,Female,1825
8425,18-02-2023,Beauty,Fragrance,Central,412.42,1,0.08,379.43,73.54,27,Male,1329
8426,25-11-2023,Clothing,Men,South,556.63,3,0.12,1469.5,546.54,37,Male,2744
8427,10-07-2023,Electronics,Laptops,South,93.12,2,0.05,176.93,65.56,26,Male,2229
8428,24-03-2023,Electronics,Mobiles,East,379.89,1,0.02,372.29,85.26,18,Male,2454
8429,13-02-2024,Home & Kitchen,Decor,North,325.31,1,0.06,305.79,144.09,23,Female,2320
8430,19-02-2024,Beauty,Haircare,South,105.42,2,0.04,202.41,68.79,19,Male,2864
8431,04-03-2023,Electronics,Accessories,Central,514.32,3,0.12,1357.8,599.4,26,Male,1814
8432,16-05-2023,Sports,Outdoor,West,195.51,1,0.11,174,70.38,31,Female,2308
8433,02-03-2023,Clothing,Women,Central,213.2,4,0.02,835.74,401.92,37,Female,2187
8434,10-05-2024,Electronics,Mobiles,North,399.78,3,0.14,1031.43,475.45,34,Female,2283
8435,04-09-2023,Electronics,Laptops,North,105.53,2,0.14,181.51,60.17,33,Female,2172
8436,21-02-2023,Electronics,Audio,Central,769.11,2,0.04,1476.69,730.24,33,Female,2778
8437,20-05-2023,Electronics,Laptops,South,146.32,2,0.14,251.67,41.74,20,Female,2701
8438,13-12-2024,Electronics,Mobiles,North,386.83,2,0.05,734.98,135.02,37,Female,2116
8439,06-07-2023,Electronics,Audio,East,469.15,3,0.03,1365.23,290.56,58,Male,2541
8440,14-05-2024,Electronics,Audio,North,594.24,1,0.03,576.41,267.41,43,Other,1373
8441,08-12-2023,Clothing,Women,North,412.12,2,0.09,750.06,323.56,27,Male,1734
8442,13-05-2023,Sports,Team Sports,South,723.95,1,0.16,608.12,182.89,41,Other,1496
8443,13-08-2023,Home & Kitchen,Decor,North,42.25,1,0.04,40.56,16.46,44,Male,1587
8444,11-01-2023,Sports,Outdoor,South,113.12,1,0.11,100.68,49.85,42,Male,1898
8445,29-06-2024,Clothing,Women,West,49.83,2,0.19,80.72,27.45,35,Female,1828
8446,02-09-2023,Beauty,Fragrance,North,675.11,3,0.1,1822.8,279.73,30,Male,2446
8447,31-12-2023,Clothing,Men,South,250.03,3,0.07,697.58,188.11,34,Female,2089
8448,22-04-2023,Electronics,Accessories,East,238.87,6,0.05,1361.56,673.34,26,Female,1625
8449,24-08-2024,Beauty,Fragrance,North,344.21,4,0.15,1170.31,423.57,18,Male,2803
8450,09-06-2023,Sports,Fitness,North,205.19,3,0.1,554.01,93.96,22,Female,2508
8451,18-02-2024,Home & Kitchen,Appliances,West,54.46,2,0.05,103.47,49.87,25,Female,2223
8452,29-09-2024,Electronics,Laptops,Central,409.01,3,0.04,1177.95,513.7,35,Male,2958
8453,04-06-2024,Home & Kitchen,Appliances,South,228.36,2,0.03,443.02,171.46,33,Male,1103
8454,16-03-2024,Beauty,Skincare,North,194.26,1,0.13,169.01,43.83,31,Male,1595
8455,10-10-2024,Electronics,Laptops,Central,519.65,4,0.03,2016.24,821.88,31,Male,1251
8456,09-05-2023,Home & Kitchen,Appliances,Central,119.44,1,0.09,108.69,28.54,22,Male,1207
8457,04-12-2024,Electronics,Laptops,North,434.08,2,0.11,772.66,244.76,27,Male,1156
8458,11-02-2024,Home & Kitchen,Decor,East,401.54,2,0.07,746.86,315.46,40,Female,2518
8459,27-10-2023,Beauty,Haircare,North,470.9,2,0.12,828.78,397.88,32,Male,2375
8460,06-07-2023,Electronics,Accessories,South,545.64,2,0.07,1014.89,239.38,50,Female,1440
8461,27-06-2024,Beauty,Skincare,South,509.23,3,0.09,1390.2,383.66,40,Female,2570
8462,13-12-2024,Beauty,Fragrance,East,343.73,2,0.08,632.46,192.45,35,Female,2279
8463,18-05-2024,Beauty,Haircare,East,348.73,3,0.1,941.57,218.74,19,Male,2298
8464,24-01-2023,Electronics,Accessories,North,618.44,2,0.02,1212.14,290.17,36,Male,2220
8465,09-12-2023,Sports,Fitness,East,676.15,1,0.04,649.1,318.68,34,Male,1466
8466,18-06-2024,Electronics,Accessories,South,35.95,2,0.12,63.27,29.56,19,Other,1683
8467,18-10-2023,Home & Kitchen,Appliances,East,772.98,2,0.15,1314.07,596.17,18,Male,1912
8468,18-07-2024,Sports,Fitness,North,608.44,1,0.13,529.34,246.83,39,Male,1664
8469,31-05-2024,Home & Kitchen,Appliances,North,15.38,1,0.06,14.46,4.18,33,Male,2035
8470,19-02-2023,Home & Kitchen,Appliances,North,491,3,0.12,1296.24,577.44,32,Male,1351
8471,12-02-2024,Clothing,Men,North,470.34,3,0.04,1354.58,603.98,20,Male,2964
8472,06-05-2023,Electronics,Mobiles,North,607.93,4,0.08,2237.18,942.12,33,Female,2451
8473,22-12-2023,Beauty,Fragrance,South,326.93,4,0.04,1255.41,602.17,23,Female,2344
8474,08-10-2023,Home & Kitchen,Furniture,North,496.42,1,0.13,431.89,89.68,31,Male,2568
8475,12-08-2024,Sports,Outdoor,North,440.06,2,0.16,739.3,333.64,18,Female,2032
8476,25-09-2024,Home & Kitchen,Decor,Central,233.51,2,0.06,439,102.54,20,Female,2318
8477,03-12-2023,Electronics,Mobiles,North,34.29,1,0.07,31.89,10.3,42,Male,2302
8478,28-01-2024,Home & Kitchen,Decor,South,499.76,2,0.1,899.57,156.29,34,Female,2979
8479,02-04-2024,Clothing,Women,South,698.24,5,0.07,3246.82,1553.77,35,Female,2753
8480,23-04-2024,Sports,Team Sports,Central,745.39,1,0.14,641.04,196.61,24,Male,2844
8481,08-04-2024,Beauty,Fragrance,North,388,1,0.08,356.96,65.07,33,Male,1109
8482,25-07-2024,Beauty,Fragrance,Central,108.5,3,0.14,279.93,85.85,32,Male,2834
8483,17-12-2024,Electronics,Laptops,East,300.93,2,0.09,547.69,144.04,41,Male,2335
8484,27-08-2024,Home & Kitchen,Appliances,West,794.92,1,0.06,747.22,257.87,25,Male,2748
8485,09-04-2023,Sports,Outdoor,South,663.57,2,0.06,1247.51,424.22,31,Male,1588
8486,14-12-2023,Electronics,Audio,South,291.93,2,0.23,449.57,90.14,46,Female,1898
8487,03-12-2023,Sports,Team Sports,East,395.41,3,0.15,1008.3,332.04,40,Male,2744
8488,07-01-2024,Sports,Team Sports,Central,735.36,2,0.18,1205.99,183.75,35,Male,2969
8489,21-01-2024,Home & Kitchen,Furniture,East,721.77,3,0.05,2057.04,801.23,18,Male,1478
8490,08-06-2024,Beauty,Fragrance,West,7.27,4,0.09,26.46,7.14,37,Other,2528
8491,04-11-2023,Home & Kitchen,Appliances,North,52.42,2,0.04,100.65,28.63,47,Female,1625
8492,12-07-2023,Home & Kitchen,Appliances,West,729.29,2,0.08,1341.89,230.44,31,Female,2686
8493,01-12-2023,Sports,Outdoor,East,641.72,2,0.03,1244.94,407.74,27,Female,1028
8494,15-09-2024,Clothing,Women,Central,585.71,4,0.12,2061.7,350.86,38,Female,2879
8495,16-08-2023,Electronics,Mobiles,South,133.05,2,0.1,239.49,95.94,35,Male,2967
8496,16-01-2023,Sports,Team Sports,West,473.48,1,0.04,454.54,177.59,24,Female,2564
8497,13-12-2024,Home & Kitchen,Furniture,East,686.38,3,0.1,1853.23,908.75,38,Male,1748
8498,23-05-2023,Home & Kitchen,Furniture,East,632.18,3,0.09,1725.85,344.07,37,Female,1331
8499,16-03-2024,Beauty,Skincare,South,352.02,2,0.08,647.72,233.21,32,Female,2592
8500,07-08-2024,Sports,Outdoor,East,195.52,2,0.08,359.76,84.27,41,Female,2141
8501,20-07-2023,Sports,Fitness,Central,292.72,3,0.07,816.69,197.52,28,Male,2575
8502,06-09-2023,Clothing,Kids,South,392.66,1,0.24,298.42,119.39,32,Female,2465
8503,24-07-2023,Home & Kitchen,Decor,South,426.44,1,0.05,405.12,101.77,33,Male,2911
8504,20-04-2023,Clothing,Women,East,64.12,2,0.04,123.11,36.52,31,Male,2255
8505,22-04-2023,Home & Kitchen,Decor,East,345.96,2,0.04,664.24,112.98,28,Female,1733
8506,17-05-2023,Beauty,Skincare,East,732.28,3,0.03,2130.93,389.56,34,Male,2080
8507,01-12-2023,Sports,Outdoor,East,347.02,2,0.12,610.76,290.91,38,Male,2836
8508,23-01-2024,Beauty,Haircare,South,455.78,4,0.11,1622.58,749.22,21,Female,1021
8509,12-01-2023,Home & Kitchen,Appliances,South,751.67,1,0.05,714.09,178.2,40,Female,1631
8510,09-09-2024,Beauty,Fragrance,South,436.76,2,0.07,812.37,216.04,26,Male,2686
8511,08-05-2024,Clothing,Men,West,757.78,6,0.05,4319.35,983.1,52,Female,1375
8512,21-02-2023,Home & Kitchen,Appliances,East,238.08,1,0.08,219.03,86.38,36,Female,2753
8513,07-09-2024,Home & Kitchen,Decor,South,689.45,1,0.12,606.72,298.77,56,Male,1771
8514,23-01-2023,Beauty,Skincare,North,115.17,2,0.16,193.49,79.04,29,Female,1874
8515,14-02-2024,Sports,Outdoor,East,509.9,5,0.04,2447.52,915.02,49,Female,2201
8516,06-12-2023,Beauty,Fragrance,South,398.74,3,0.02,1172.3,371.72,35,Male,2863
8517,02-01-2024,Sports,Team Sports,South,141.57,2,0.06,266.15,86.31,53,Male,1439
8518,29-11-2024,Clothing,Women,West,357.04,3,0.17,889.03,408.68,25,Female,2984
8519,07-11-2024,Sports,Team Sports,East,600,1,0.18,492,158.38,50,Female,2178
8520,23-07-2023,Home & Kitchen,Appliances,East,132.65,4,0.09,482.85,88.45,34,Female,2951
8521,28-02-2024,Home & Kitchen,Furniture,South,380.6,4,0.06,1431.06,622.13,29,Female,2132
8522,01-12-2024,Home & Kitchen,Furniture,West,661.61,2,0.03,1283.52,365.37,41,Male,2310
8523,16-06-2024,Electronics,Accessories,Central,488.43,2,0.06,918.25,414.47,45,Female,1249
8524,10-10-2024,Beauty,Fragrance,North,581.87,3,0.12,1536.14,577.71,44,Female,1212
8525,14-11-2023,Beauty,Fragrance,West,598.51,4,0.07,2226.46,1057.12,34,Male,2655
8526,26-07-2023,Beauty,Skincare,East,167.03,1,0.14,143.65,67.92,31,Male,1852
8527,08-01-2024,Home & Kitchen,Appliances,West,311.37,3,0.11,831.36,306.07,24,Male,2572
8528,19-08-2024,Home & Kitchen,Decor,East,758.37,4,0.04,2912.14,1439.46,23,Male,2444
8529,09-11-2024,Clothing,Women,South,442.57,4,0.04,1699.47,477.16,36,Female,2749
8530,15-05-2024,Sports,Team Sports,South,531.54,3,0.02,1562.73,564.28,48,Male,1523
8531,30-05-2024,Home & Kitchen,Decor,East,659.02,3,0.09,1799.12,762.28,42,Male,1311
8532,09-01-2024,Sports,Team Sports,Central,233.3,1,0.07,216.97,96.39,32,Female,2766
8533,22-08-2023,Electronics,Laptops,East,558.5,1,0.01,552.92,106.63,29,Male,2295
8534,05-11-2023,Sports,Team Sports,East,118.77,1,0.14,102.14,25.62,65,Female,2731
8535,30-12-2023,Sports,Fitness,West,435.85,5,0.09,1983.12,721.24,42,Other,1386
8536,18-08-2024,Home & Kitchen,Appliances,North,735.02,2,0.1,1323.04,568.06,26,Female,1374
8537,10-02-2024,Beauty,Haircare,West,579.25,2,0.12,1019.48,214.09,43,Male,1037
8538,01-08-2024,Home & Kitchen,Appliances,West,160.86,2,0.08,295.98,86.67,50,Female,2637
8539,20-01-2023,Clothing,Men,North,745.77,3,0.03,2170.19,894.13,39,Female,2682
8540,06-07-2024,Electronics,Mobiles,West,587.66,2,0.07,1093.05,285.11,35,Female,1685
8541,06-01-2024,Home & Kitchen,Furniture,West,456.24,3,0.08,1259.22,374.57,28,Female,2278
8542,29-12-2024,Home & Kitchen,Appliances,South,619.74,2,0.02,1214.69,229.98,43,Male,1553
8543,11-12-2023,Clothing,Men,Central,496.78,2,0.09,904.14,252.03,35,Male,2724
8544,16-12-2023,Sports,Outdoor,South,518.36,1,0.15,440.61,192.07,41,Female,1335
8545,04-04-2023,Home & Kitchen,Appliances,Central,403.86,3,0.06,1138.89,485.99,32,Other,1651
8546,12-08-2024,Beauty,Skincare,Central,422.45,1,0.14,363.31,157.88,35,Female,2031
8547,27-05-2024,Electronics,Laptops,North,409.21,2,0.04,785.68,223.5,38,Male,1865
8548,21-09-2024,Electronics,Laptops,North,592.22,3,0.04,1705.59,543.35,37,Male,2983
8549,09-03-2023,Electronics,Mobiles,East,398.29,2,0.06,748.79,365.55,33,Female,1931
8550,04-06-2023,Sports,Outdoor,West,475.98,3,0.04,1370.82,564.97,,Male,2630
8551,02-10-2024,Clothing,Women,East,605.89,3,0.02,1781.32,281.99,48,Male,1928
8552,31-01-2023,Sports,Team Sports,East,767.8,1,0.04,737.09,302.74,42,Female,2937
8553,06-01-2024,Clothing,Kids,North,335.1,2,0.02,656.8,274.14,51,Female,1134
8554,23-10-2023,Sports,Fitness,East,374.12,1,0.13,325.48,149.07,18,Female,1013
8555,16-11-2024,Sports,Outdoor,East,8.76,4,0.01,34.69,14.88,33,Female,1830
8556,17-09-2024,Beauty,Skincare,Central,288.02,2,0.03,558.76,174.73,19,Male,1999
8557,16-10-2024,Sports,Outdoor,North,499.27,2,0.05,948.61,427.44,34,Female,1081
8558,31-07-2023,Sports,Outdoor,North,593.99,2,0.04,1140.46,237.07,20,Female,2077
8559,04-03-2024,Sports,Outdoor,North,318.54,3,0.13,831.39,236.07,33,Female,2940
8560,26-05-2024,Clothing,Kids,East,673.68,1,0.2,538.94,168.31,26,Male,2017
8561,07-12-2024,Clothing,Kids,South,466.99,2,0.1,840.58,326.9,18,Female,1969
8562,06-01-2023,Electronics,Laptops,South,609,1,0.08,560.28,237.9,23,Female,1381
8563,14-12-2024,Clothing,Men,East,315.99,3,0.08,872.13,322.69,32,Male,2337
8564,17-09-2023,Clothing,Men,East,719.37,2,0.15,1222.93,379.57,32,Female,1215
8565,04-04-2023,Sports,Team Sports,North,98.43,2,0.13,171.27,29.38,49,Male,1821
8566,25-03-2024,Electronics,Accessories,East,631.85,3,0.03,1838.68,501.09,20,Male,1876
8567,24-07-2024,Home & Kitchen,Decor,Central,281.51,3,0.21,667.18,235.01,21,Male,1089
8568,05-04-2023,Home & Kitchen,Appliances,Central,242.57,3,0.09,662.22,224.82,41,Male,1619
8569,30-01-2023,Sports,Outdoor,North,433.86,2,0.13,754.92,309.14,40,Female,2178
8570,16-10-2024,Electronics,Audio,North,335.16,4,0.05,1273.61,493.14,34,Male,1088
8571,12-11-2024,Sports,Outdoor,Central,248.49,2,0.08,457.22,141.39,29,Male,1279
8572,25-04-2023,Beauty,Haircare,East,422.6,1,0.15,359.21,131.65,25,Other,1199
8573,21-10-2024,Beauty,Haircare,East,388.34,3,0.14,1001.92,416.51,20,Female,2425
8574,26-10-2024,Electronics,Mobiles,North,197.65,4,0.14,679.92,324.72,37,Female,1374
8575,29-12-2024,Electronics,Accessories,West,616.45,1,0.14,530.15,90.83,19,Female,2024
8576,07-06-2023,Electronics,Mobiles,North,650.25,3,0.03,1892.23,332.4,26,Female,1700
8577,27-02-2024,Clothing,Women,North,751.34,2,0.24,1142.04,431.94,42,Male,2938
8578,26-12-2024,Sports,Outdoor,West,323.88,4,0.1,1165.97,439.23,38,Male,2253
8579,20-10-2024,Beauty,Haircare,Central,539.35,2,0.11,960.04,475.82,19,Female,2580
8580,17-03-2024,Home & Kitchen,Furniture,East,697.59,1,0.05,662.71,219.83,41,Female,2172
8581,24-05-2023,Home & Kitchen,Furniture,North,672.59,1,0.01,665.86,104.27,39,Male,1776
8582,03-03-2023,Beauty,Fragrance,South,480.28,1,0.1,432.25,212.81,26,Male,1794
8583,09-07-2023,Electronics,Accessories,South,301.47,2,0.05,572.79,148.58,33,Female,2704
8584,17-02-2023,Electronics,Audio,South,226.56,3,0.01,672.88,181.13,45,Male,1003
8585,23-05-2023,Beauty,Fragrance,South,177.03,2,0.04,339.9,165.23,20,Male,2922
8586,24-02-2023,Electronics,Accessories,North,51.75,2,0.06,97.29,20.63,34,Male,1660
8587,10-07-2024,Beauty,Skincare,West,772.49,2,0.13,1344.13,456.79,30,Female,2104
8588,06-03-2024,Electronics,Audio,South,169.15,2,0.11,301.09,143.77,38,Female,1135
8589,14-01-2024,Beauty,Skincare,South,549.89,4,0.02,2155.57,493.67,33,Female,2677
8590,13-08-2024,Electronics,Laptops,North,507.85,1,0.03,492.61,154.61,48,Female,2819
8591,27-10-2023,Electronics,Audio,West,622.51,4,0.07,2315.74,523.45,40,Female,1531
8592,22-10-2023,Home & Kitchen,Appliances,West,491.45,3,0.16,1238.45,263.57,32,Male,2032
8593,01-06-2023,Sports,Fitness,South,302.04,2,0.13,525.55,158.52,60,Male,2572
8594,21-11-2023,Home & Kitchen,Furniture,West,132.55,4,0.17,440.07,67.28,37,Female,2700
8595,08-05-2023,Sports,Fitness,West,619.79,3,0.04,1785,709.66,41,Other,1491
8596,06-03-2024,Home & Kitchen,Appliances,North,176.5,2,0.07,328.29,139.43,31,Male,2195
8597,29-12-2024,Beauty,Skincare,Central,736.36,3,0.08,2032.35,367.56,25,Male,1272
8598,25-01-2024,Beauty,Skincare,West,513.69,1,0.03,498.28,115.6,47,Male,1185
8599,07-08-2023,Electronics,Accessories,West,589.98,3,0.07,1646.04,262.95,34,Male,1865
8600,17-05-2024,Sports,Outdoor,East,674.74,2,0.08,1241.52,308.11,38,Male,2076
8601,21-08-2024,Clothing,Women,South,626.8,4,0.04,2406.91,656.33,18,Male,1755
8602,11-12-2023,Clothing,Men,East,504.52,3,0.01,1498.42,666.85,47,Female,2508
8603,02-07-2023,Clothing,Kids,North,789.05,2,0.02,1546.54,552.65,40,Female,2206
8604,05-06-2024,Beauty,Haircare,South,614.66,3,0.07,1714.9,434.08,18,Female,2352
8605,17-05-2023,Clothing,Kids,East,109.3,3,0.12,288.55,121.77,35,Male,1404
8606,29-12-2024,Electronics,Audio,West,414.15,3,0.02,1217.6,281.45,34,Male,2604
8607,21-08-2023,Beauty,Skincare,East,298.97,5,0.11,1330.42,450.67,36,Female,2320
8608,13-09-2023,Sports,Team Sports,West,604.5,1,0.02,592.41,225.48,54,Female,1103
8609,14-06-2024,Beauty,Fragrance,South,117.6,3,0.04,338.69,139.59,18,Female,2469
